SourceID,TargetID,Relationship Strenght
2549,5055,"10,080%"
2646,3647,"10,080%"
2975,6921,"10,080%"
3423,9293,"10,080%"
3717,10080,"10,080%"
3759,6013,"10,080%"
8075,9284,"10,080%"
8118,5971,"10,080%"
8123,6174,"10,080%"
8165,9308,"10,080%"
8183,7299,"10,080%"
8195,9173,"10,080%"
8440,4574,"10,080%"
8520,8523,"10,080%"
8571,8261,"10,080%"
8633,9372,"10,080%"
8719,9318,"10,080%"
8816,8587,"10,080%"
8829,7504,"10,080%"
8832,8631,"10,080%"
8880,4915,"10,080%"
8891,8477,"10,080%"
8919,8923,"10,080%"
8950,5764,"10,080%"
9036,1921,"10,080%"
9250,9285,"10,080%"
51,6628,"10,080%"
65,2756,"10,080%"
85,3570,"10,080%"
705,9866,"10,080%"
805,6500,"10,080%"
808,7085,"10,080%"
818,8275,"10,080%"
865,9480,"10,080%"
886,9336,"10,080%"
1016,4194,"10,080%"
2468,10080,"10,080%"
2507,191,"10,080%"
2519,10080,"10,080%"
2531,3810,"10,080%"
2532,7998,"10,080%"
2541,7449,"10,080%"
2586,3922,"10,080%"
2592,5510,"10,080%"
2633,4350,"10,080%"
2649,1040,"10,080%"
2657,2398,"10,080%"
2718,3023,"10,080%"
2740,3468,"10,080%"
2750,4367,"10,080%"
2761,4496,"10,080%"
2765,1765,"10,080%"
2801,2801,"10,080%"
2821,1921,"10,080%"
2829,4488,"10,080%"
2852,8740,"10,080%"
2900,2900,"10,080%"
2905,4301,"10,080%"
2979,4488,"10,080%"
2987,4488,"10,080%"
3072,4488,"10,080%"
3074,4488,"10,080%"
3143,3468,"10,080%"
3156,4580,"10,080%"
3167,1921,"10,080%"
3201,3557,"10,080%"
3221,1921,"10,080%"
3251,4124,"10,080%"
3283,7128,"10,080%"
3354,4264,"10,080%"
3468,2924,"10,080%"
3515,4273,"10,080%"
3581,3743,"10,080%"
3635,4025,"10,080%"
3692,3877,"10,080%"
3704,9305,"10,080%"
3715,3906,"10,080%"
3734,4488,"10,080%"
3890,5144,"10,080%"
3914,1988,"10,080%"
3951,7433,"10,080%"
3957,1921,"10,080%"
4058,4488,"10,080%"
4069,3570,"10,080%"
4120,5098,"10,080%"
4132,4452,"10,080%"
4165,10080,"10,080%"
4274,10080,"10,080%"
4316,9816,"10,080%"
4365,3666,"10,080%"
4382,4225,"10,080%"
4437,3902,"10,080%"
4447,9138,"10,080%"
4650,4412,"10,080%"
4682,10080,"10,080%"
4751,4379,"10,080%"
4755,2709,"10,080%"
4763,4237,"10,080%"
8531,8936,"10,080%"
8551,9567,"10,080%"
8569,8261,"10,080%"
8749,7181,"10,080%"
8773,5109,"10,080%"
9105,6378,"10,080%"
9270,8210,"10,080%"
9456,8221,"10,080%"
9792,490,"10,080%"
9971,9924,"10,080%"
1914,9093,"10,074%"
2268,3877,"10,062%"
9712,9701,"10,062%"
1569,2118,"10,061%"
9590,9606,"10,053%"
2993,5864,"10,035%"
1400,1747,"10,026%"
9274,3878,"10,026%"
9836,4301,"10,023%"
56,4412,"10,017%"
797,7281,"10,017%"
824,9470,"10,017%"
908,9258,"10,017%"
922,9229,"10,017%"
2077,1908,"10,017%"
4077,2862,"10,017%"
4599,5120,"10,017%"
8079,8441,"10,017%"
8361,8339,"10,017%"
8367,6354,"10,017%"
8404,9469,"10,017%"
8556,9308,"10,017%"
8716,9541,"10,017%"
9051,9341,"10,017%"
9314,9490,"10,017%"
9340,8334,"10,017%"
9744,6096,"10,017%"
8771,9481,"9,992%"
9578,5185,"9,992%"
765,6056,"9,990%"
774,8096,"9,990%"
776,6025,"9,990%"
777,9515,"9,990%"
855,6340,"9,990%"
914,7496,"9,990%"
1019,7283,"9,990%"
1020,3876,"9,990%"
1025,9448,"9,990%"
1056,9150,"9,990%"
1641,5847,"9,990%"
2820,6646,"9,990%"
3394,4350,"9,990%"
3432,4386,"9,990%"
4419,3745,"9,990%"
4487,2398,"9,990%"
8170,8260,"9,990%"
8178,8528,"9,990%"
8272,9173,"9,990%"
8368,9475,"9,990%"
8454,8640,"9,990%"
8563,9177,"9,990%"
8832,8223,"9,990%"
8863,7961,"9,990%"
8880,5190,"9,990%"
8884,9321,"9,990%"
4055,3829,"9,986%"
2426,3468,"9,972%"
1592,4910,"9,967%"
3237,4567,"9,967%"
7753,6988,"9,963%"
587,7780,"9,960%"
1342,5853,"9,954%"
813,8237,"9,954%"
2530,3380,"9,954%"
3146,3141,"9,954%"
3293,6739,"9,954%"
4581,9177,"9,954%"
8487,8465,"9,954%"
8622,9383,"9,954%"
8739,7518,"9,954%"
9329,7661,"9,954%"
9510,9230,"9,954%"
1408,6452,"9,948%"
629,7549,"9,945%"
670,580,"9,941%"
2009,7009,"9,941%"
3976,4169,"9,935%"
9930,7876,"9,929%"
7826,1085,"9,927%"
556,275,"9,923%"
9749,7709,"9,910%"
51,4809,"9,900%"
85,4418,"9,900%"
87,10080,"9,900%"
596,3550,"9,900%"
718,5792,"9,900%"
796,9441,"9,900%"
815,9173,"9,900%"
913,4570,"9,900%"
922,8716,"9,900%"
962,8140,"9,900%"
1003,9470,"9,900%"
1027,9552,"9,900%"
1052,6514,"9,900%"
2418,4694,"9,900%"
2437,4348,"9,900%"
2448,7332,"9,900%"
2451,5049,"9,900%"
2460,2,"9,900%"
2461,10080,"9,900%"
2466,4574,"9,900%"
2472,10080,"9,900%"
2485,7647,"9,900%"
2495,5879,"9,900%"
2495,4241,"9,900%"
2500,3317,"9,900%"
2506,2782,"9,900%"
2509,7708,"9,900%"
2537,4507,"9,900%"
2559,3931,"9,900%"
2566,4920,"9,900%"
2592,6306,"9,900%"
2599,3063,"9,900%"
2602,7285,"9,900%"
2618,4373,"9,900%"
2635,6293,"9,900%"
2640,5750,"9,900%"
2647,7013,"9,900%"
2647,4237,"9,900%"
2667,3829,"9,900%"
2667,3827,"9,900%"
2684,7023,"9,900%"
2685,5515,"9,900%"
2697,4430,"9,900%"
2702,7225,"9,900%"
2710,3470,"9,900%"
2722,9816,"9,900%"
2739,8935,"9,900%"
2739,4750,"9,900%"
2740,4045,"9,900%"
2741,4045,"9,900%"
2742,3141,"9,900%"
2744,9199,"9,900%"
2744,3541,"9,900%"
2749,8935,"9,900%"
2824,3877,"9,900%"
2854,3559,"9,900%"
2880,3189,"9,900%"
2882,4574,"9,900%"
2889,380,"9,900%"
2903,3627,"9,900%"
2905,3878,"9,900%"
2911,4430,"9,900%"
2934,3541,"9,900%"
2960,6168,"9,900%"
2963,6167,"9,900%"
2965,4386,"9,900%"
2965,3827,"9,900%"
3001,10080,"9,900%"
3023,3925,"9,900%"
3026,4909,"9,900%"
3039,10114,"9,900%"
3057,7584,"9,900%"
3062,4406,"9,900%"
3080,2967,"9,900%"
3092,8935,"9,900%"
3110,3712,"9,900%"
3120,3120,"9,900%"
3132,9779,"9,900%"
3132,4301,"9,900%"
3141,6086,"9,900%"
3155,7947,"9,900%"
3166,9693,"9,900%"
3172,4124,"9,900%"
3197,4181,"9,900%"
3197,3607,"9,900%"
3198,4379,"9,900%"
3227,6696,"9,900%"
3269,4327,"9,900%"
3270,3587,"9,900%"
3296,4350,"9,900%"
3342,3959,"9,900%"
3344,2709,"9,900%"
3398,2994,"9,900%"
3400,4350,"9,900%"
3424,8857,"9,900%"
3428,9136,"9,900%"
3464,3519,"9,900%"
3478,3827,"9,900%"
3498,10080,"9,900%"
3499,3829,"9,900%"
3512,6053,"9,900%"
3524,4237,"9,900%"
3527,2709,"9,900%"
3531,3713,"9,900%"
3549,159,"9,900%"
3581,4169,"9,900%"
3581,3767,"9,900%"
3588,3944,"9,900%"
3599,3637,"9,900%"
3601,3059,"9,900%"
3661,4488,"9,900%"
3666,4219,"9,900%"
3666,4081,"9,900%"
3834,4488,"9,900%"
3847,4513,"9,900%"
3876,1921,"9,900%"
3896,3829,"9,900%"
3923,3589,"9,900%"
3945,5473,"9,900%"
3953,10080,"9,900%"
3957,5620,"9,900%"
3994,3994,"9,900%"
4007,4045,"9,900%"
4042,1908,"9,900%"
4059,4488,"9,900%"
4059,4184,"9,900%"
4081,4237,"9,900%"
4088,4097,"9,900%"
4095,1921,"9,900%"
4098,4237,"9,900%"
4107,6350,"9,900%"
4160,3898,"9,900%"
4182,7192,"9,900%"
4188,3468,"9,900%"
4299,3568,"9,900%"
4313,479,"9,900%"
4322,5263,"9,900%"
4322,4103,"9,900%"
4341,8286,"9,900%"
4341,4066,"9,900%"
4358,479,"9,900%"
4372,3605,"9,900%"
4380,4237,"9,900%"
4391,4579,"9,900%"
4391,4329,"9,900%"
4391,403,"9,900%"
4410,3902,"9,900%"
4454,3950,"9,900%"
4494,4219,"9,900%"
4606,4169,"9,900%"
4650,4750,"9,900%"
4656,2329,"9,900%"
4732,3877,"9,900%"
4762,4327,"9,900%"
7760,7669,"9,900%"
8072,5109,"9,900%"
8092,8879,"9,900%"
8228,8250,"9,900%"
8238,9308,"9,900%"
8291,6563,"9,900%"
8368,9470,"9,900%"
8403,8973,"9,900%"
8432,8371,"9,900%"
8460,3727,"9,900%"
8555,9567,"9,900%"
8575,9567,"9,900%"
8576,8261,"9,900%"
8586,8566,"9,900%"
8721,6273,"9,900%"
8785,7508,"9,900%"
8881,9290,"9,900%"
9118,3918,"9,900%"
9166,9470,"9,900%"
9272,9545,"9,900%"
9534,5971,"9,900%"
9572,7168,"9,900%"
9659,7267,"9,900%"
9745,7168,"9,900%"
9835,9688,"9,900%"
9903,9898,"9,900%"
9918,5894,"9,900%"
10012,2174,"9,900%"
10056,5924,"9,900%"
9815,2865,"9,891%"
781,8528,"9,891%"
791,8523,"9,891%"
854,9358,"9,891%"
940,3922,"9,891%"
1055,8935,"9,891%"
3080,3134,"9,891%"
3243,3141,"9,891%"
3243,1921,"9,891%"
3243,1776,"9,891%"
3431,9111,"9,891%"
4163,1980,"9,891%"
4343,10080,"9,891%"
8077,6055,"9,891%"
8180,1921,"9,891%"
8413,9470,"9,891%"
8420,9470,"9,891%"
8553,9177,"9,891%"
8598,9336,"9,891%"
8611,9505,"9,891%"
8634,9383,"9,891%"
8716,9305,"9,891%"
8748,9305,"9,891%"
8782,7733,"9,891%"
8802,877,"9,891%"
8804,9386,"9,891%"
9282,6277,"9,891%"
611,3238,"9,882%"
8671,4237,"9,882%"
9662,6991,"9,882%"
1699,6114,"9,873%"
8482,9560,"9,873%"
9357,5971,"9,873%"
1971,1921,"9,872%"
3380,7334,"9,866%"
8620,3950,"9,864%"
1378,2053,"9,855%"
3838,6221,"9,846%"
1404,1427,"9,834%"
792,9469,"9,828%"
882,3727,"9,828%"
900,4574,"9,828%"
920,9318,"9,828%"
925,8339,"9,828%"
7739,3653,"9,828%"
8208,8309,"9,828%"
8364,9505,"9,828%"
8408,8916,"9,828%"
8488,9088,"9,828%"
8575,8647,"9,828%"
8580,4367,"9,828%"
8583,4821,"9,828%"
9010,9141,"9,828%"
9243,5774,"9,828%"
1499,1594,"9,815%"
4369,4190,"9,815%"
762,9498,"9,810%"
765,8720,"9,810%"
888,1032,"9,810%"
1066,8998,"9,810%"
4008,3829,"9,810%"
4492,3551,"9,810%"
7933,8886,"9,810%"
8164,9284,"9,810%"
8188,9173,"9,810%"
8337,9363,"9,810%"
8391,3727,"9,810%"
8517,4386,"9,810%"
8602,4969,"9,810%"
8657,8198,"9,810%"
8720,6273,"9,810%"
8841,2712,"9,810%"
9046,8892,"9,810%"
9055,9545,"9,810%"
9062,983,"9,810%"
9149,3829,"9,810%"
9161,5670,"9,810%"
9197,6418,"9,810%"
9243,7502,"9,810%"
9247,9293,"9,810%"
9320,8998,"9,810%"
9428,999,"9,810%"
9447,8325,"9,810%"
9778,5534,"9,810%"
7634,7979,"9,803%"
7854,1090,"9,803%"
2047,4585,"9,797%"
9617,9681,"9,797%"
94,10025,"9,792%"
1991,1766,"9,792%"
2238,2133,"9,792%"
7634,7872,"9,792%"
1693,5219,"9,783%"
121,8544,"9,774%"
2633,10080,"9,774%"
692,617,"9,771%"
1729,3141,"9,765%"
808,6083,"9,765%"
817,9284,"9,765%"
928,8948,"9,765%"
956,8706,"9,765%"
971,9341,"9,765%"
1004,9358,"9,765%"
1039,6153,"9,765%"
1279,2229,"9,765%"
3278,3877,"9,765%"
3308,10080,"9,765%"
4457,3522,"9,765%"
8189,9173,"9,765%"
8263,6108,"9,765%"
8337,9392,"9,765%"
8546,4045,"9,765%"
8554,9567,"9,765%"
8882,8044,"9,765%"
8882,5010,"9,765%"
9005,9274,"9,765%"
9189,8716,"9,765%"
9200,1791,"9,765%"
1972,5988,"9,752%"
1330,1776,"9,740%"
901,2843,"9,738%"
1598,6467,"9,721%"
8323,9308,"9,721%"
774,8120,"9,720%"
828,9363,"9,720%"
837,9383,"9,720%"
855,9284,"9,720%"
865,9085,"9,720%"
966,8989,"9,720%"
968,9085,"9,720%"
999,3918,"9,720%"
1001,9552,"9,720%"
3037,9816,"9,720%"
3416,5325,"9,720%"
4122,7413,"9,720%"
8070,9203,"9,720%"
8123,5971,"9,720%"
8183,7329,"9,720%"
8195,9025,"9,720%"
8226,8216,"9,720%"
8254,8336,"9,720%"
8270,9284,"9,720%"
8333,4983,"9,720%"
8414,6475,"9,720%"
8463,9470,"9,720%"
8603,1921,"9,720%"
8660,8254,"9,720%"
8683,4854,"9,720%"
8741,4386,"9,720%"
8884,9258,"9,720%"
8893,8999,"9,720%"
8897,4574,"9,720%"
9056,8467,"9,720%"
9213,3470,"9,720%"
9242,9196,"9,720%"
9259,7540,"9,720%"
9402,8441,"9,720%"
9445,456,"9,720%"
9494,9492,"9,720%"
8083,1166,"9,715%"
1338,1390,"9,711%"
4276,4086,"9,711%"
8989,5822,"9,708%"
2620,7890,"9,702%"
31,4440,"9,702%"
888,8662,"9,702%"
921,8895,"9,702%"
943,1921,"9,702%"
1470,741,"9,702%"
1526,1282,"9,702%"
2453,4488,"9,702%"
2736,7105,"9,702%"
3322,4798,"9,702%"
4323,7703,"9,702%"
4332,7058,"9,702%"
8234,9284,"9,702%"
8244,9308,"9,702%"
8424,8309,"9,702%"
8520,9523,"9,702%"
8547,3567,"9,702%"
8721,6342,"9,702%"
8891,4513,"9,702%"
8951,8935,"9,702%"
9020,2709,"9,702%"
9028,8309,"9,702%"
9149,3918,"9,702%"
550,7584,"9,696%"
1428,7133,"9,684%"
9774,6773,"9,684%"
1471,1390,"9,675%"
634,6010,"9,666%"
2993,1782,"9,666%"
7647,9674,"9,657%"
4055,3827,"9,652%"
9744,2375,"9,648%"
9758,5258,"9,645%"
2250,1971,"9,639%"
8196,9285,"9,639%"
792,9482,"9,639%"
817,9293,"9,639%"
848,8936,"9,639%"
981,1065,"9,639%"
2765,5083,"9,639%"
3057,4194,"9,639%"
4320,4273,"9,639%"
4759,5623,"9,639%"
4759,5234,"9,639%"
4759,4306,"9,639%"
8239,8198,"9,639%"
8272,9550,"9,639%"
8582,9567,"9,639%"
8683,8501,"9,639%"
8830,9289,"9,639%"
9147,10112,"9,639%"
540,6108,"9,630%"
552,6975,"9,630%"
780,9221,"9,630%"
829,8973,"9,630%"
927,5949,"9,630%"
2828,3712,"9,630%"
3146,1776,"9,630%"
3303,3737,"9,630%"
3338,4583,"9,630%"
3464,5750,"9,630%"
3697,4295,"9,630%"
4205,3950,"9,630%"
8083,8082,"9,630%"
8196,9173,"9,630%"
8226,8631,"9,630%"
8383,3341,"9,630%"
8410,6280,"9,630%"
8425,9364,"9,630%"
8474,5804,"9,630%"
8548,8261,"9,630%"
8693,8262,"9,630%"
8735,7172,"9,630%"
8772,7175,"9,630%"
8812,9057,"9,630%"
8880,6282,"9,630%"
8889,8678,"9,630%"
8972,9545,"9,630%"
9004,9091,"9,630%"
9170,9211,"9,630%"
9198,8303,"9,630%"
9250,9531,"9,630%"
9463,7026,"9,630%"
9546,9182,"9,630%"
1738,1788,"9,621%"
4739,4130,"9,621%"
1599,5278,"9,620%"
1808,2023,"9,612%"
9870,9584,"9,595%"
9737,7169,"9,594%"
2190,7408,"9,585%"
670,4814,"9,576%"
1330,3141,"9,576%"
1842,1896,"9,576%"
9499,8084,"9,576%"
850,3727,"9,576%"
968,1921,"9,576%"
1223,2023,"9,576%"
2776,3570,"9,576%"
2945,1776,"9,576%"
3260,4463,"9,576%"
3434,7374,"9,576%"
3673,9743,"9,576%"
4095,2174,"9,576%"
4364,3877,"9,576%"
8079,8442,"9,576%"
8212,7075,"9,576%"
8316,9274,"9,576%"
8609,5973,"9,576%"
8751,8349,"9,576%"
9048,9143,"9,576%"
698,7157,"9,570%"
1231,1980,"9,570%"
9479,7273,"9,570%"
2925,3796,"9,567%"
9754,9433,"9,567%"
4231,2924,"9,551%"
9295,1921,"9,551%"
838,4301,"9,540%"
854,3230,"9,540%"
897,3944,"9,540%"
1023,3882,"9,540%"
2044,2157,"9,540%"
3138,3818,"9,540%"
3206,3862,"9,540%"
3245,3902,"9,540%"
3427,9098,"9,540%"
8081,9316,"9,540%"
8083,6446,"9,540%"
8176,8620,"9,540%"
8424,9469,"9,540%"
8455,9566,"9,540%"
8545,9567,"9,540%"
8664,8318,"9,540%"
8704,9308,"9,540%"
8742,9308,"9,540%"
8865,8587,"9,540%"
8955,7434,"9,540%"
8955,7262,"9,540%"
8958,3083,"9,540%"
9064,9365,"9,540%"
9100,5972,"9,540%"
9102,9308,"9,540%"
9142,3877,"9,540%"
9236,8260,"9,540%"
9269,8129,"9,540%"
9295,4406,"9,540%"
9455,5902,"9,540%"
9982,2375,"9,540%"
1816,6131,"9,538%"
1600,6199,"9,531%"
2192,2172,"9,522%"
8620,9566,"9,519%"
1640,2015,"9,513%"
2426,4045,"9,513%"
2518,7856,"9,513%"
3432,9136,"9,513%"
4119,5101,"9,513%"
8112,7376,"9,513%"
8449,8220,"9,513%"
8522,8246,"9,513%"
8576,9177,"9,513%"
8879,8936,"9,513%"
8972,2756,"9,513%"
9002,1921,"9,513%"
9641,6573,"9,504%"
1261,1935,"9,495%"
8845,9303,"9,495%"
7650,6682,"9,486%"
9066,4101,"9,486%"
2993,169,"9,477%"
2781,3178,"9,469%"
1740,1190,"9,468%"
3100,7303,"9,468%"
593,4440,"9,459%"
618,3468,"9,459%"
2283,1766,"9,456%"
44,4440,"9,450%"
44,4371,"9,450%"
44,3918,"9,450%"
44,3810,"9,450%"
548,8221,"9,450%"
835,3727,"9,450%"
923,9081,"9,450%"
995,5817,"9,450%"
1012,6583,"9,450%"
3043,5597,"9,450%"
3464,4430,"9,450%"
3706,3918,"9,450%"
4011,395,"9,450%"
4399,7313,"9,450%"
4764,4483,"9,450%"
8076,6515,"9,450%"
8078,8228,"9,450%"
8083,8679,"9,450%"
8101,8324,"9,450%"
8117,5971,"9,450%"
8171,7218,"9,450%"
8406,3727,"9,450%"
8451,8368,"9,450%"
8546,3468,"9,450%"
8769,7447,"9,450%"
8790,9148,"9,450%"
8853,9304,"9,450%"
8995,5971,"9,450%"
9034,8935,"9,450%"
9042,3141,"9,450%"
9062,5186,"9,450%"
9129,10112,"9,450%"
9153,5748,"9,450%"
9213,8501,"9,450%"
9231,9302,"9,450%"
9266,9284,"9,450%"
9311,9488,"9,450%"
35,7288,"9,450%"
52,8228,"9,450%"
61,10080,"9,450%"
85,3862,"9,450%"
91,5762,"9,450%"
153,4750,"9,450%"
772,8097,"9,450%"
787,8334,"9,450%"
1421,7874,"9,450%"
2477,4020,"9,450%"
2494,7422,"9,450%"
2532,10124,"9,450%"
2541,483,"9,450%"
2552,3173,"9,450%"
2566,7848,"9,450%"
2602,7285,"9,450%"
2640,3712,"9,450%"
2648,4434,"9,450%"
2664,3902,"9,450%"
2667,3877,"9,450%"
2722,7291,"9,450%"
2753,4987,"9,450%"
2779,3264,"9,450%"
2821,4406,"9,450%"
2929,1119,"9,450%"
2930,3804,"9,450%"
2948,3607,"9,450%"
2959,3627,"9,450%"
3023,3771,"9,450%"
3039,6576,"9,450%"
3042,3381,"9,450%"
3047,4045,"9,450%"
3142,1921,"9,450%"
3143,4045,"9,450%"
3161,3578,"9,450%"
3162,5098,"9,450%"
3201,8033,"9,450%"
3289,3944,"9,450%"
3315,4330,"9,450%"
3336,3141,"9,450%"
3373,2924,"9,450%"
3388,4350,"9,450%"
3615,4584,"9,450%"
3615,3827,"9,450%"
3641,3944,"9,450%"
3671,3189,"9,450%"
3689,6641,"9,450%"
3751,4169,"9,450%"
3812,10080,"9,450%"
3841,2411,"9,450%"
3867,10080,"9,450%"
3887,3931,"9,450%"
3897,4373,"9,450%"
3982,10080,"9,450%"
3994,4329,"9,450%"
4075,3829,"9,450%"
4144,10080,"9,450%"
4147,2537,"9,450%"
4190,4488,"9,450%"
4215,4488,"9,450%"
4309,4488,"9,450%"
4365,4237,"9,450%"
4454,3541,"9,450%"
4604,3399,"9,450%"
4628,4374,"9,450%"
4656,3776,"9,450%"
4676,3713,"9,450%"
4751,4488,"9,450%"
7930,9290,"9,450%"
8263,9550,"9,450%"
8554,9177,"9,450%"
8560,9177,"9,450%"
8836,9566,"9,450%"
9009,4386,"9,450%"
9086,9138,"9,450%"
9345,8989,"9,450%"
9580,5114,"9,450%"
9792,7782,"9,450%"
9892,9646,"9,450%"
1565,1776,"9,432%"
3241,3471,"9,432%"
1647,1876,"9,431%"
2883,4434,"9,423%"
9820,405,"9,423%"
1278,1367,"9,412%"
1398,5647,"9,396%"
9187,1921,"9,396%"
793,8528,"9,387%"
979,7523,"9,387%"
1044,8240,"9,387%"
2455,4038,"9,387%"
2814,3259,"9,387%"
3774,3705,"9,387%"
8141,9482,"9,387%"
8429,8973,"9,387%"
8548,9567,"9,387%"
8722,9293,"9,387%"
8805,8935,"9,387%"
9426,8716,"9,387%"
1692,1908,"9,381%"
2100,5369,"9,381%"
865,9349,"9,360%"
878,8221,"9,360%"
1293,5219,"9,360%"
2446,7424,"9,360%"
2568,2869,"9,360%"
3436,9050,"9,360%"
8077,8142,"9,360%"
8121,5971,"9,360%"
8198,8334,"9,360%"
8346,9307,"9,360%"
8350,9428,"9,360%"
8425,9372,"9,360%"
8451,9081,"9,360%"
8472,9293,"9,360%"
8548,9177,"9,360%"
8551,9336,"9,360%"
8641,8652,"9,360%"
8689,6463,"9,360%"
8713,8720,"9,360%"
8719,9293,"9,360%"
8762,3877,"9,360%"
8764,9308,"9,360%"
8766,8229,"9,360%"
8772,8095,"9,360%"
8792,9141,"9,360%"
8846,8850,"9,360%"
8863,8989,"9,360%"
8872,8876,"9,360%"
8877,5896,"9,360%"
8882,9309,"9,360%"
8891,4295,"9,360%"
8969,9296,"9,360%"
9099,5220,"9,360%"
9102,7301,"9,360%"
9117,9098,"9,360%"
9120,3877,"9,360%"
9123,8310,"9,360%"
9297,8334,"9,360%"
9478,6499,"9,360%"
9532,7376,"9,360%"
9568,8097,"9,360%"
7632,7777,"9,356%"
1381,2079,"9,349%"
1888,459,"9,349%"
7695,7904,"9,343%"
2040,1879,"9,333%"
2525,4334,"9,333%"
7722,7779,"9,333%"
1350,5070,"9,324%"
2052,7099,"9,324%"
788,9491,"9,324%"
911,9133,"9,324%"
2924,10080,"9,324%"
2924,3519,"9,324%"
3138,10049,"9,324%"
4040,3877,"9,324%"
8227,6108,"9,324%"
8541,9732,"9,324%"
8583,8553,"9,324%"
8772,8096,"9,324%"
8829,9315,"9,324%"
9099,5971,"9,324%"
9142,4386,"9,324%"
9245,3727,"9,324%"
9314,9480,"9,324%"
3976,4109,"9,311%"
1982,5849,"9,306%"
1259,1908,"9,297%"
1260,1318,"9,288%"
9264,7441,"9,288%"
9755,9783,"9,286%"
1998,6845,"9,279%"
9887,9608,"9,274%"
112,10020,"9,270%"
540,9173,"9,270%"
829,826,"9,270%"
865,9025,"9,270%"
969,9293,"9,270%"
995,9546,"9,270%"
1301,5058,"9,270%"
2464,7603,"9,270%"
2464,4098,"9,270%"
2543,4386,"9,270%"
3464,5025,"9,270%"
3464,3484,"9,270%"
3608,7334,"9,270%"
4029,6690,"9,270%"
4073,4292,"9,270%"
4073,4038,"9,270%"
4345,4345,"9,270%"
4352,3712,"9,270%"
8094,5109,"9,270%"
8152,6748,"9,270%"
8156,8099,"9,270%"
8251,8927,"9,270%"
8271,9173,"9,270%"
8365,2967,"9,270%"
8449,8220,"9,270%"
8453,8371,"9,270%"
8454,9505,"9,270%"
8454,9470,"9,270%"
8523,8334,"9,270%"
8547,9336,"9,270%"
8575,9336,"9,270%"
8617,4570,"9,270%"
8634,6518,"9,270%"
8642,9505,"9,270%"
8712,8706,"9,270%"
8728,9285,"9,270%"
8815,6031,"9,270%"
8816,8544,"9,270%"
8852,3631,"9,270%"
8918,4386,"9,270%"
8982,8978,"9,270%"
9241,9362,"9,270%"
9319,9415,"9,270%"
9438,9433,"9,270%"
9444,4190,"9,270%"
9523,9305,"9,270%"
9532,6378,"9,270%"
9624,9584,"9,267%"
884,4004,"9,261%"
935,3562,"9,261%"
954,8259,"9,261%"
1612,2174,"9,261%"
2736,6246,"9,261%"
8302,9410,"9,261%"
8349,9305,"9,261%"
8560,8261,"9,261%"
8649,8254,"9,261%"
8783,9366,"9,261%"
8815,6853,"9,261%"
9144,10112,"9,261%"
9208,9009,"9,261%"
7769,5665,"9,255%"
9075,717,"9,252%"
4055,10112,"9,243%"
4055,4584,"9,243%"
9354,8301,"9,243%"
1592,2198,"9,242%"
7771,5107,"9,242%"
10068,6766,"9,234%"
570,6071,"9,225%"
637,587,"9,225%"
1492,1383,"9,225%"
2156,479,"9,217%"
9801,5610,"9,217%"
9626,7068,"9,216%"
1583,7531,"9,211%"
1836,1766,"9,198%"
914,8692,"9,198%"
2934,3950,"9,198%"
3099,4160,"9,198%"
4163,3405,"9,198%"
4591,4488,"9,198%"
7933,8501,"9,198%"
8343,7205,"9,198%"
8372,8368,"9,198%"
8396,3696,"9,198%"
8563,8261,"9,198%"
8656,8071,"9,198%"
8971,5341,"9,198%"
9214,9805,"9,198%"
9271,5462,"9,198%"
1231,5311,"9,189%"
1249,1766,"9,189%"
786,7174,"9,180%"
849,9242,"9,180%"
850,5971,"9,180%"
855,4941,"9,180%"
882,9566,"9,180%"
919,9318,"9,180%"
931,5670,"9,180%"
956,8778,"9,180%"
1693,7342,"9,180%"
2601,5484,"9,180%"
3146,8935,"9,180%"
3914,9293,"9,180%"
4267,5992,"9,180%"
7740,5157,"9,180%"
8082,4818,"9,180%"
8184,8553,"9,180%"
8251,4301,"9,180%"
8313,8334,"9,180%"
8436,9465,"9,180%"
8561,8468,"9,180%"
8570,5018,"9,180%"
8572,9336,"9,180%"
8622,3944,"9,180%"
8625,21,"9,180%"
8724,9293,"9,180%"
8773,8095,"9,180%"
8814,8116,"9,180%"
8830,9791,"9,180%"
8837,5931,"9,180%"
8856,8863,"9,180%"
8877,6710,"9,180%"
8950,8935,"9,180%"
9149,3827,"9,180%"
9155,9108,"9,180%"
9239,9305,"9,180%"
9256,9293,"9,180%"
9887,5885,"9,180%"
704,5639,"9,173%"
1272,3106,"9,173%"
7634,7733,"9,171%"
1381,2279,"9,162%"
1441,6581,"9,162%"
1982,1766,"9,160%"
8758,9543,"9,153%"
4119,4445,"9,148%"
2781,5089,"9,141%"
569,6941,"9,135%"
1794,2299,"9,135%"
1925,2157,"9,135%"
820,8334,"9,135%"
849,9242,"9,135%"
885,9842,"9,135%"
993,7278,"9,135%"
2609,2314,"9,135%"
3432,9138,"9,135%"
8183,8232,"9,135%"
8184,8547,"9,135%"
8571,9567,"9,135%"
8582,9177,"9,135%"
8773,8096,"9,135%"
8920,9308,"9,135%"
8944,9284,"9,135%"
9102,9293,"9,135%"
9333,8334,"9,135%"
2010,6239,"9,129%"
1338,1406,"9,126%"
9667,6790,"9,126%"
1656,6940,"9,116%"
1231,7103,"9,108%"
1249,4548,"9,104%"
1661,1493,"9,099%"
815,9193,"9,090%"
