SourceID,TargetID,Relationship Strenght
3486,15443,30%
3486,15455,30%
3486,21063,30%
3486,3486,30%
3486,20491,30%
7116,3331,30%
3577,3332,30%
3577,3519,30%
3449,3334,30%
3822,3335,30%
3822,20837,30%
3129,3341,30%
15598,15675,30%
3719,3344,30%
3719,21127,30%
3445,3345,30%
3709,15160,30%
3709,3555,30%
3709,15134,30%
15159,15160,30%
15159,3555,30%
15159,15172,30%
15487,15703,30%
15487,3581,30%
15487,3748,30%
3313,3346,30%
3503,15444,30%
3503,3826,30%
3507,13969,30%
3507,15728,30%
3507,15620,30%
3507,3629,30%
3507,3693,30%
3507,15463,30%
3507,3790,30%
3507,7409,30%
3507,21197,30%
3507,21337,30%
3241,13969,30%
3241,15447,30%
3241,15323,30%
3241,20484,30%
3425,3350,30%
3425,3638,30%
3425,3726,30%
3425,3748,30%
3610,3350,30%
3610,6872,30%
3610,20699,30%
3610,20698,30%
3610,22341,30%
3610,20697,30%
3610,20696,30%
15596,3350,30%
3448,3351,30%
3169,15364,30%
3169,3468,30%
3355,3355,30%
3355,22199,30%
3355,17393,30%
3634,15208,30%
3634,3409,30%
3634,3651,30%
3634,20735,30%
3634,20734,30%
3278,3361,30%
3278,20807,30%
3278,20805,30%
3278,20803,30%
15514,15665,30%
3234,15161,30%
3234,3572,30%
3234,20620,30%
3234,20650,30%
3517,15162,30%
3517,3385,30%
3517,15165,30%
3517,3800,30%
3517,15180,30%
3517,3818,30%
3517,20628,30%
3517,22266,30%
3517,20644,30%
3517,20640,30%
3517,20663,30%
15346,15162,30%
15346,3548,30%
15346,15660,30%
15346,15746,30%
15346,3769,30%
15346,15659,30%
15346,11597,30%
3285,15162,30%
3285,3581,30%
3207,3364,30%
3207,3364,30%
3207,20722,30%
3276,3364,30%
3594,15318,30%
3594,3424,30%
3594,15324,30%
3594,3785,30%
3594,20840,30%
3594,20846,30%
3594,20847,30%
3192,15365,30%
3192,17643,30%
3243,15319,30%
3243,15321,30%
3243,3596,30%
3243,3726,30%
3243,20844,30%
3243,20822,30%
3782,15446,30%
3782,15454,30%
3782,3564,30%
3782,3564,30%
3782,3564,30%
3782,20535,30%
3782,22224,30%
15557,15557,30%
15557,15679,30%
15642,15550,30%
15642,21481,30%
6279,3368,30%
15545,15669,30%
3292,3370,30%
11318,15194,30%
11318,7848,30%
11318,22391,30%
11318,22390,30%
3386,15194,30%
3386,15203,30%
3386,3819,30%
3386,20686,30%
3367,3375,30%
3367,3581,30%
3367,3748,30%
3367,7217,30%
3302,3377,30%
3302,3726,30%
15171,3380,30%
15171,3555,30%
15171,15169,30%
15171,15172,30%
15171,3709,30%
15171,15134,30%
15171,21018,30%
15171,21339,30%
3495,3381,30%
3495,3633,30%
15453,3382,30%
15453,3771,30%
15453,21218,30%
15453,11912,30%
15658,15623,30%
15658,21295,30%
15658,21053,30%
15658,21065,30%
15439,15704,30%
15439,21162,30%
15439,22198,30%
15367,3385,30%
15367,3517,30%
15367,3517,30%
15367,15180,30%
15367,3818,30%
15367,4161,30%
3526,3466,30%
3737,3387,30%
3737,15743,30%
3737,7409,30%
3737,22120,30%
3737,22118,30%
3737,21324,30%
3737,18403,30%
3737,15748,30%
15654,3394,30%
3394,3394,30%
3394,3624,30%
3394,3631,30%
3394,3747,30%
3394,17919,30%
3394,13086,30%
3644,3394,30%
3644,3671,30%
3644,20901,30%
3193,15163,30%
3193,3581,30%
3193,3593,30%
3193,3631,30%
3193,3685,30%
3193,3792,30%
3193,5260,30%
3193,22327,30%
3193,22177,30%
3193,20631,30%
3193,20652,30%
3193,20629,30%
3193,20623,30%
3193,20632,30%
3193,20622,30%
3226,3395,30%
3226,3395,30%
3226,22300,30%
15531,3395,30%
15616,15676,30%
15616,22112,30%
3689,15195,30%
3689,3485,30%
3689,3572,30%
3689,3572,30%
3689,6872,30%
3689,22264,30%
15488,13968,30%
15488,3581,30%
10703,15340,30%
10703,15209,30%
10703,15339,30%
10703,20860,30%
10703,11602,30%
15652,15646,30%
3732,3405,30%
3188,15196,30%
3188,3491,30%
3188,3581,30%
3188,3748,30%
3188,4947,30%
3188,5638,30%
3188,7068,30%
3188,20603,30%
3188,10027,30%
15516,15516,30%
15646,15652,30%
15646,3743,30%
3589,3410,30%
3589,3489,30%
3589,3589,30%
3589,3589,30%
3589,15129,30%
3589,3665,30%
3589,3672,30%
3589,15130,30%
3589,3687,30%
3114,3411,30%
3114,22270,30%
3114,20657,30%
3114,20660,30%
15635,15666,30%
15635,21154,30%
3627,3416,30%
3627,15396,30%
3627,3496,30%
3627,3496,30%
3627,15405,30%
3627,3597,30%
3627,3652,30%
3627,15389,30%
3627,15410,30%
3627,5430,30%
3627,21299,30%
3627,21300,30%
3627,21529,30%
15605,15726,30%
15605,15677,30%
15605,21086,30%
15605,20449,30%
3799,15433,30%
3799,3715,30%
3799,15429,30%
3799,3799,30%
3799,21200,30%
3799,21208,30%
3799,21309,30%
3799,22233,30%
3799,18799,30%
3799,21444,30%
3799,21096,30%
15606,15433,30%
15606,3715,30%
15606,15429,30%
15606,3799,30%
15606,22098,30%
15606,21338,30%
15606,22099,30%
3611,3419,30%
3611,3609,30%
3611,21159,30%
3590,15483,30%
3590,15639,30%
3590,3814,30%
3590,22082,30%
3590,21011,30%
3470,3421,30%
3176,15164,30%
3176,3590,30%
3350,3425,30%
3350,3726,30%
3328,15320,30%
3328,3685,30%
3209,3434,30%
3209,3434,30%
15611,15727,30%
15611,15368,30%
15611,21108,30%
15611,22117,30%
15611,21032,30%
3264,3436,30%
3264,22302,30%
3264,20985,30%
3264,22301,30%
15582,3436,30%
3803,3474,30%
3803,3113,30%
3803,3705,30%
3803,3705,30%
3803,15131,30%
3803,15133,30%
3803,20597,30%
3641,3451,30%
3641,3485,30%
3641,3572,30%
3641,3572,30%
3641,3572,30%
3641,3747,30%
3208,3452,30%
3208,22216,30%
3208,20529,30%
15633,15678,30%
3804,15402,30%
3804,3490,30%
3804,10820,30%
3490,15402,30%
3490,3490,30%
3490,3804,30%
3490,10820,30%
6139,3465,30%
3262,3467,30%
3262,20713,30%
3182,3472,30%
3182,3472,30%
3182,20923,30%
3182,21150,30%
3667,3475,30%
3667,15369,30%
3667,3753,30%
3667,17627,30%
3667,17757,30%
3667,20963,30%
3789,3475,30%
3789,15325,30%
3789,3726,30%
3789,15327,30%
3789,9783,30%
3458,3475,30%
15650,15707,30%
15650,21523,30%
15532,15707,30%
15532,21379,30%
15532,21111,30%
15532,21022,30%
3766,3478,30%
3766,3478,30%
3766,3587,30%
3766,3816,30%
3766,15187,30%
3478,3478,30%
3478,3766,30%
3478,3816,30%
3478,21456,30%
3478,21156,30%
15597,3479,30%
15597,3479,30%
3614,3479,30%
3614,3559,30%
3614,15403,30%
3614,21289,30%
3614,21098,30%
3306,3480,30%
3306,20814,30%
3306,22185,30%
3306,21263,30%
3306,22175,30%
3306,21355,30%
3306,22173,30%
3306,22207,30%
3306,22172,30%
3306,20982,30%
3306,22174,30%
3306,22171,30%
3306,21510,30%
15656,3480,30%
15192,3480,30%
15192,21113,30%
15192,21112,30%
15414,3480,30%
15414,3512,30%
15414,3805,30%
15414,3812,30%
15414,3812,30%
15414,21216,30%
3622,3480,30%
3622,3536,30%
3622,3751,30%
3622,3751,30%
15541,15588,30%
15541,3499,30%
15541,15480,30%
15541,15189,30%
15565,3481,30%
15565,3481,30%
15565,3627,30%
15565,15323,30%
15565,3652,30%
15565,3724,30%
15565,3734,30%
15565,3768,30%
15565,15751,30%
15565,5430,30%
15565,21137,30%
3768,3481,30%
3768,3631,30%
3768,15323,30%
3768,3674,30%
3768,3737,30%
3768,3786,30%
3768,17455,30%
3768,22251,30%
3768,17919,30%
3768,18389,30%
3768,20832,30%
3768,20834,30%
3768,20848,30%
3768,9457,30%
3734,3481,30%
3734,3724,30%
15486,3481,30%
15486,15430,30%
15486,3572,30%
15486,3647,30%
15486,3734,30%
15486,6872,30%
15486,21015,30%
15486,21314,30%
3778,3481,30%
3778,3485,30%
3778,3572,30%
3778,3624,30%
3778,6872,30%
3778,20667,30%
3482,3482,30%
3482,3482,30%
3482,3482,30%
3482,3516,30%
3482,15564,30%
3482,21040,30%
3482,21330,30%
3482,21440,30%
3482,21467,30%
3482,21041,30%
3482,21487,30%
3482,21529,30%
3482,22130,30%
15564,3482,30%
15564,3482,30%
15564,3482,30%
15564,3516,30%
15564,21386,30%
15564,22131,30%
15620,3482,30%
15620,15463,30%
15620,3799,30%
15620,17440,30%
15630,3482,30%
15630,3640,30%
15630,15630,30%
15630,15630,30%
15630,3790,30%
15568,3482,30%
15568,15563,30%
15568,3745,30%
15568,3753,30%
15568,3753,30%
3823,3482,30%
3823,15419,30%
3823,21178,30%
3823,22092,30%
3823,21463,30%
3823,21455,30%
3516,3482,30%
3516,17627,30%
3516,21530,30%
3516,21530,30%
5039,3483,30%
5039,6356,30%
5039,16666,30%
5039,9735,30%
5039,10789,30%
3747,3485,30%
3747,3494,30%
3747,3553,30%
3747,3572,30%
3747,3572,30%
3747,3641,30%
3747,17517,30%
3811,3485,30%
3811,3485,30%
3811,3494,30%
3811,3572,30%
3811,3572,30%
3811,20534,30%
3811,17435,30%
15484,3485,30%
15484,3572,30%
15484,3651,30%
4902,3485,30%
4902,3572,30%
4902,6770,30%
4902,6776,30%
4902,6872,30%
3134,3485,30%
3134,3572,30%
3451,3485,30%
3451,3572,30%
3451,17471,30%
3451,22262,30%
15521,3485,30%
15521,3572,30%
15521,3641,30%
15521,3651,30%
15521,3773,30%
15521,17471,30%
11441,3485,30%
11441,6770,30%
11441,6776,30%
11441,6950,30%
3626,3485,30%
3626,3572,30%
3626,17471,30%
15508,3485,30%
15508,3572,30%
15508,3691,30%
15508,21350,30%
15508,21350,30%
15508,21437,30%
3773,3485,30%
3773,3494,30%
3773,3494,30%
3773,3553,30%
3773,3572,30%
3773,3747,30%
3722,3485,30%
3722,15197,30%
3722,3572,30%
3722,3641,30%
3722,3651,30%
3722,3773,30%
3722,20679,30%
3651,3485,30%
3651,3494,30%
3651,3572,30%
3651,3572,30%
3651,3629,30%
3808,3485,30%
3808,3572,30%
3808,3605,30%
3808,20646,30%
3808,20647,30%
15455,3486,30%
15455,3486,30%
15455,15169,30%
15455,21063,30%
15455,3486,30%
15455,20491,30%
3776,3487,30%
3776,3776,30%
3776,21428,30%
3776,20545,30%
3776,21129,30%
15535,15708,30%
15535,15569,30%
15535,3702,30%
15535,3755,30%
15535,21312,30%
15535,21362,30%
15535,17878,30%
15535,21365,30%
15535,21401,30%
15535,21401,30%
3698,3488,30%
3698,3649,30%
3698,20691,30%
15402,3490,30%
15402,3804,30%
3174,3491,30%
3174,3496,30%
3174,3581,30%
3174,20649,30%
3348,3491,30%
3348,3581,30%
3219,3491,30%
3219,3581,30%
3219,20700,30%
3219,15206,30%
3219,9783,30%
5454,3491,30%
5454,3748,30%
5454,3761,30%
5454,6347,30%
3359,3491,30%
3359,5648,30%
3359,6047,30%
5656,3491,30%
5656,3581,30%
5656,5648,30%
5656,7720,30%
5656,11215,30%
5976,3491,30%
5976,3581,30%
5976,5011,30%
5976,5648,30%
5339,3491,30%
5339,5480,30%
5698,3491,30%
5698,3581,30%
5698,5648,30%
5698,7720,30%
5698,9162,30%
5698,12012,30%
15528,3491,30%
15528,15370,30%
3371,3491,30%
3371,3581,30%
3447,3491,30%
5823,3491,30%
5823,3581,30%
5823,5648,30%
5462,3491,30%
5462,5354,30%
5462,5648,30%
5462,16788,30%
5462,16975,30%
3630,3492,30%
3630,3560,30%
3630,3630,30%
3630,3752,30%
3630,20970,30%
3200,3492,30%
3200,3630,30%
3200,22330,30%
15170,3493,30%
15170,3518,30%
15170,3542,30%
15170,3542,30%
15170,3674,30%
15170,15181,30%
15170,18514,30%
15170,18514,30%
3518,3493,30%
3518,3518,30%
3518,3542,30%
3518,15170,30%
3518,3791,30%
3518,15181,30%
3518,20665,30%
3518,20658,30%
3485,3494,30%
3485,3553,30%
3485,3572,30%
3485,3572,30%
3485,3572,30%
3485,3641,30%
3485,3651,30%
3485,3773,30%
3485,17471,30%
15506,3494,30%
3381,3495,30%
3381,3633,30%
10834,15341,30%
10834,20857,30%
10834,15342,30%
15389,3496,30%
15389,3496,30%
15389,3496,30%
15389,15610,30%
15389,3627,30%
15610,3496,30%
15610,3627,30%
15374,3496,30%
15374,3542,30%
15374,3652,30%
15374,3652,30%
15374,3738,30%
15374,3747,30%
15374,20814,30%
15374,21030,30%
3652,3496,30%
3652,3581,30%
3652,3738,30%
3652,15410,30%
3652,7442,30%
3652,21299,30%
3652,21300,30%
3120,15207,30%
3120,17520,30%
15404,15680,30%
15404,15419,30%
15404,3649,30%
15404,3649,30%
15573,15680,30%
15573,21049,30%
3244,3497,30%
3244,20712,30%
3244,21124,30%
15427,3498,30%
15427,22144,30%
369,3499,30%
369,6847,30%
369,7388,30%
369,17167,30%
3113,3499,30%
3319,3500,30%
3319,3705,30%
3319,3784,30%
3319,15182,30%
3319,20659,30%
3319,22183,30%
11493,3502,30%
11493,20613,30%
11493,21521,30%
11493,11282,30%
15613,15742,30%
15613,15564,30%
15613,21177,30%
15613,21404,30%
15613,17440,30%
3404,15322,30%
3404,3507,30%
3404,3553,30%
3404,3796,30%
3404,7409,30%
3404,20811,30%
3404,20806,30%
3404,10962,30%
3228,3504,30%
3426,3506,30%
3426,15198,30%
3426,15407,30%
3426,15201,30%
3426,3638,30%
3426,20695,30%
3426,20693,30%
3426,20694,30%
3693,3507,30%
3693,15456,30%
3693,15463,30%
15580,3507,30%
15580,3737,30%
15580,7409,30%
15580,7409,30%
3132,3508,30%
3132,21227,30%
3717,3509,30%
3717,3541,30%
3717,21286,30%
3717,21488,30%
15558,3513,30%
15558,3685,30%
15558,3729,30%
3690,3513,30%
3690,3587,30%
3690,15370,30%
3690,3785,30%
3690,3785,30%
15529,15709,30%
15529,3589,30%
15529,21184,30%
3600,3514,30%
3600,3551,30%
3600,3586,30%
3600,3600,30%
3600,3600,30%
3600,3607,30%
3600,3666,30%
3600,3765,30%
3600,20936,30%
3600,20709,30%
3600,20708,30%
15457,3515,30%
15457,3515,30%
15457,3515,30%
15457,21518,30%
15457,21518,30%
15457,20536,30%
15457,11384,30%
3515,3515,30%
3515,3515,30%
3515,15457,30%
3515,20536,30%
2273,3515,30%
2273,22066,30%
2273,22065,30%
2273,9583,30%
2273,12035,30%
2273,15779,30%
15603,3516,30%
15603,15564,30%
3649,15419,30%
3649,15404,30%
3649,3823,30%
15180,3517,30%
15180,15367,30%
15180,3800,30%
15180,3818,30%
15180,22132,30%
3800,3517,30%
3800,3517,30%
3800,3818,30%
3800,4161,30%
3800,17525,30%
3800,21418,30%
3800,22206,30%
3800,21169,30%
3385,3517,30%
3385,15367,30%
3385,3818,30%
3385,4161,30%
3385,20920,30%
3385,20640,30%
3385,20931,30%
3385,17842,30%
3385,11613,30%
3592,3517,30%
3592,3564,30%
3592,15173,30%
3592,3676,30%
3592,3714,30%
3592,3818,30%
3501,3517,30%
3501,3818,30%
3510,15209,30%
3510,17496,30%
10893,15209,30%
15581,15581,30%
15581,21346,30%
15581,21384,30%
4368,16003,30%
4368,5279,30%
4368,5652,30%
3571,15547,30%
3571,15569,30%
3571,3702,30%
3571,21312,30%
3571,21361,30%
3571,21362,30%
3571,21362,30%
3571,8820,30%
15517,3520,30%
15517,3520,30%
3802,3520,30%
3802,6872,30%
3802,10937,30%
3396,3520,30%
3396,3624,30%
3396,15323,30%
3396,7229,30%
3396,8269,30%
3396,22250,30%
3396,20817,30%
3396,15329,30%
3396,10959,30%
3396,11130,30%
3396,11392,30%
3116,3523,30%
3116,3685,30%
3466,3526,30%
3466,3624,30%
3466,3631,30%
3466,3756,30%
3466,3762,30%
3466,3768,30%
3777,3530,30%
3777,3530,30%
3416,3530,30%
11196,3533,30%
11196,7683,30%
11196,11399,30%
10912,3534,30%
10912,7462,30%
10912,10913,30%
10912,11592,30%
3535,3535,30%
3535,3674,30%
3535,3694,30%
3535,15431,30%
3535,21181,30%
3535,17627,30%
3535,21356,30%
3535,21501,30%
3536,3536,30%
3536,3536,30%
3536,3622,30%
3536,3751,30%
3536,3751,30%
3536,21303,30%
3536,21376,30%
3549,15368,30%
3549,20494,30%
3549,21278,30%
3549,20479,30%
3549,22321,30%
15575,15690,30%
15575,22077,30%
15575,21138,30%
3246,3539,30%
3246,3539,30%
3246,20951,30%
3246,20871,30%
3246,20940,30%
3246,20904,30%
3133,3541,30%
3133,15462,30%
3636,3542,30%
3636,3663,30%
3636,3674,30%
3636,3694,30%
3636,15181,30%
3636,20814,30%
3636,21406,30%
3636,16440,30%
3636,17707,30%
3636,21508,30%
3636,21509,30%
3412,3543,30%
3412,6041,30%
3412,21239,30%
3412,20533,30%
11236,3543,30%
11236,22294,30%
11236,17565,30%
11236,17147,30%
15372,3544,30%
15372,15712,30%
3476,3544,30%
3476,15204,30%
15339,3548,30%
15339,15660,30%
15339,15746,30%
15339,3769,30%
15339,15659,30%
15339,11597,30%
15660,3548,30%
15660,15659,30%
3141,3550,30%
3141,17516,30%
3141,20690,30%
3141,22411,30%
3141,20689,30%
3607,3551,30%
3607,3600,30%
3607,3600,30%
3607,3765,30%
3607,22226,30%
3607,17916,30%
3607,21095,30%
3607,20709,30%
3551,3551,30%
3551,3586,30%
3551,3600,30%
3551,3600,30%
3551,3600,30%
3551,3666,30%
3551,20911,30%
3551,21281,30%
3551,21516,30%
3551,20908,30%
3551,20709,30%
3551,20708,30%
3551,20710,30%
3551,20707,30%
3586,3551,30%
3586,3551,30%
3586,3600,30%
3586,3600,30%
3586,3600,30%
3586,3600,30%
3586,3607,30%
3586,3666,30%
3586,3765,30%
3586,20709,30%
3586,20708,30%
3586,20710,30%
3586,20707,30%
3765,3551,30%
3765,3551,30%
3765,3586,30%
3765,3586,30%
3765,3600,30%
3765,3600,30%
3765,3600,30%
3765,3607,30%
3765,3666,30%
3765,20936,30%
3765,20908,30%
3765,20709,30%
3765,20708,30%
3664,3552,30%
3664,3555,30%
3664,3597,30%
3664,3676,30%
3664,3676,30%
3664,21359,30%
3388,3553,30%
3388,3572,30%
11074,3553,30%
11074,11686,30%
15135,3555,30%
15135,3555,30%
15135,15172,30%
15135,15134,30%
15135,20645,30%
3665,3555,30%
3665,15135,30%
3665,3709,30%
3665,15134,30%
3665,10730,30%
3727,15627,30%
3727,15432,30%
3727,15522,30%
3727,3801,30%
3727,3801,30%
3727,5853,30%
15622,15627,30%
15622,15685,30%
15622,15685,30%
15622,15432,30%
15622,3801,30%
15622,5853,30%
3613,3558,30%
3613,3558,30%
3613,3758,30%
3613,3758,30%
3613,20839,30%
3613,20815,30%
3758,3558,30%
3758,3613,30%
3758,20839,30%
11206,15335,30%
15577,3560,30%
15577,3791,30%
15577,21037,30%
15577,21288,30%
15577,21141,30%
15577,21139,30%
15577,22078,30%
15577,12088,30%
3238,3562,30%
3238,15326,30%
3380,15169,30%
3380,15134,30%
13970,15169,30%
13970,3581,30%
13970,7409,30%
13970,22192,30%
13970,21467,30%
3645,3564,30%
15454,3564,30%
15390,3566,30%
15390,21476,30%
15390,21477,30%
15547,15569,30%
15547,3571,30%
15547,3702,30%
15547,8257,30%
15547,21362,30%
15547,21362,30%
15547,21366,30%
3189,3570,30%
3189,3631,30%
3189,15213,30%
3127,3571,30%
3127,3740,30%
3127,20643,30%
3127,20637,30%
3127,20639,30%
3127,20630,30%
3217,3572,30%
3217,22138,30%
3217,22139,30%
3217,20449,30%
3217,21500,30%
7202,3572,30%
7202,6770,30%
7202,6776,30%
7202,6872,30%
7202,7683,30%
7202,13008,30%
11405,3572,30%
11405,3659,30%
11405,17471,30%
15543,3572,30%
15543,21026,30%
3691,3572,30%
3691,3651,30%
3691,6770,30%
3629,3572,30%
3629,3630,30%
3629,15210,30%
3629,6449,30%
3629,20737,30%
3629,20736,30%
3629,20733,30%
3629,20732,30%
3403,3572,30%
10950,3573,30%
3538,3573,30%
3477,3573,30%
3669,3573,30%
3669,15373,30%
8975,3573,30%
15555,15563,30%
15555,3745,30%
15555,3753,30%
15555,3753,30%
15555,21486,30%
3745,15563,30%
3745,15563,30%
3745,3753,30%
3745,3753,30%
3745,15566,30%
3745,15566,30%
3753,15563,30%
3753,15563,30%
3753,15555,30%
3753,3745,30%
3753,15568,30%
3753,15566,30%
3681,3575,30%
3681,15437,30%
3681,3685,30%
3681,15466,30%
3681,15468,30%
3681,20517,30%
3681,21238,30%
3787,15398,30%
3787,3598,30%
3787,3702,30%
3787,3702,30%
3787,15408,30%
3787,15432,30%
3787,3801,30%
3787,20962,30%
3787,21311,30%
3787,17496,30%
15432,15398,30%
15432,3598,30%
15432,3727,30%
15432,15522,30%
15432,15622,30%
15432,3764,30%
15432,3787,30%
15432,3801,30%
15432,3801,30%
15432,5853,30%
12215,3581,30%
12215,11648,30%
12215,12069,30%
12215,12069,30%
15645,3581,30%
15645,3688,30%
15645,3714,30%
15645,3721,30%
15645,21302,30%
15399,3581,30%
3330,3581,30%
3330,3651,30%
3330,3748,30%
3330,6449,30%
3330,6956,30%
3369,3581,30%
3369,15370,30%
3369,3716,30%
3369,15374,30%
3369,20567,30%
10775,3581,30%
10775,3581,30%
10775,10962,30%
10775,12073,30%
5900,3581,30%
5900,10042,30%
5900,12157,30%
11304,3581,30%
11304,11581,30%
3291,3581,30%
3291,21277,30%
3291,20964,30%
3291,20969,30%
5578,3581,30%
5578,6326,30%
5578,10042,30%
5578,12120,30%
5453,3581,30%
5453,4947,30%
5453,7567,30%
5453,17211,30%
5453,12172,30%
5198,3581,30%
5198,4947,30%
5941,3581,30%
5941,12031,30%
5003,3581,30%
5003,5648,30%
5003,7720,30%
5532,3581,30%
5532,5480,30%
5532,7720,30%
11481,3581,30%
10837,3581,30%
5742,3581,30%
5742,6993,30%
5742,16788,30%
6871,3581,30%
7236,3581,30%
7236,3748,30%
11327,3581,30%
11327,5480,30%
6341,3581,30%
5253,3581,30%
5253,5253,30%
5253,17141,30%
5253,8920,30%
5253,9011,30%
5253,11281,30%
5253,11597,30%
7068,3581,30%
7068,4947,30%
6657,3581,30%
3265,3581,30%
3265,3748,30%
3265,20966,30%
11346,3581,30%
11346,5480,30%
11346,7720,30%
11346,10697,30%
3123,3581,30%
3123,3662,30%
3123,3726,30%
3123,21157,30%
3123,21326,30%
3123,22323,30%
10614,3581,30%
10614,3748,30%
10614,7567,30%
10614,8252,30%
10614,17211,30%
11513,3581,30%
11513,20802,30%
11513,9783,30%
11513,9848,30%
11513,9848,30%
5637,3581,30%
5637,5939,30%
5637,6047,30%
5637,7567,30%
5637,11215,30%
5637,12123,30%
5029,3581,30%
5029,12157,30%
5029,12190,30%
5800,3581,30%
5800,4947,30%
20603,3581,30%
20603,4947,30%
15548,3581,30%
15548,21244,30%
5649,3581,30%
5649,6347,30%
11285,3581,30%
11604,3581,30%
11604,5480,30%
11604,7720,30%
2690,3581,30%
2690,9559,30%
2690,11377,30%
2690,12125,30%
2660,3581,30%
2660,3713,30%
2660,6341,30%
3618,3581,30%
10396,3581,30%
10396,20670,30%
7009,3581,30%
7009,4947,30%
7009,17566,30%
5794,3581,30%
5794,12031,30%
5135,3581,30%
5135,7720,30%
15493,3581,30%
15493,3777,30%
10711,3581,30%
5755,3581,30%
3593,3581,30%
3593,3713,30%
8712,3581,30%
8712,7605,30%
8712,7720,30%
5866,3581,30%
5866,7605,30%
5866,7720,30%
3312,3581,30%
3312,20704,30%
11325,3581,30%
11325,11215,30%
11325,11215,30%
11511,3581,30%
11511,20591,30%
11511,21426,30%
11511,15278,30%
11511,12146,30%
2691,3581,30%
2691,11602,30%
2691,12016,30%
2691,12146,30%
5577,3581,30%
5577,7720,30%
5577,11215,30%
5464,3581,30%
4873,3581,30%
10194,3581,30%
3376,3581,30%
3376,3651,30%
3376,9778,30%
3376,11254,30%
3376,11373,30%
3376,12214,30%
3273,3581,30%
3273,12983,30%
16261,3581,30%
3375,3581,30%
3337,3581,30%
3337,3748,30%
3347,3581,30%
5710,3581,30%
5710,3748,30%
3423,3581,30%
3423,11290,30%
3438,3581,30%
12983,3581,30%
3428,3581,30%
6010,3581,30%
6010,5480,30%
6010,5915,30%
6010,7720,30%
6010,9162,30%
6010,12012,30%
6010,12199,30%
11363,3581,30%
3582,3582,30%
3582,3582,30%
3582,3594,30%
3582,15407,30%
3582,21310,30%
3582,20972,30%
3582,20980,30%
3582,21335,30%
15579,3582,30%
3742,15200,30%
3742,3674,30%
3742,3731,30%
3742,3764,30%
3742,20827,30%
3742,20809,30%
3742,20826,30%
3301,3584,30%
3301,3668,30%
3301,3739,30%
3301,21258,30%
3301,21259,30%
3301,21497,30%
15661,3587,30%
15661,3685,30%
15661,3690,30%
15661,3729,30%
15661,3785,30%
15661,3785,30%
15661,3810,30%
15661,21201,30%
15661,21241,30%
15661,22076,30%
15661,21294,30%
15661,22075,30%
15661,21174,30%
15661,21525,30%
3779,3588,30%
3779,22246,30%
3779,22247,30%
3489,3589,30%
3489,3589,30%
3489,3589,30%
3489,15129,30%
3410,3589,30%
3410,7409,30%
3994,3589,30%
3994,3976,30%
3994,17846,30%
5610,3590,30%
5610,7035,30%
5610,7111,30%
5610,16666,30%
5610,16965,30%
5610,10778,30%
5610,30000,30%
11518,3591,30%
15524,15668,30%
3713,3593,30%
3713,3618,30%
3713,15688,30%
3713,21143,30%
3713,21052,30%
3769,3593,30%
3769,15346,30%
15618,3596,30%
15618,21212,30%
15618,21051,30%
15618,10840,30%
3676,3597,30%
3676,3664,30%
3676,22210,30%
3676,21462,30%
15131,3598,30%
15131,21493,30%
3514,3600,30%
15419,15404,30%
15419,3649,30%
15419,3823,30%
15419,21039,30%
15419,21463,30%
15419,16440,30%
3523,3601,30%
3523,22137,30%
3523,21099,30%
3523,21423,30%
3523,21424,30%
3523,21425,30%
3523,21441,30%
3523,21459,30%
3157,3605,30%
3157,3808,30%
15522,15645,30%
15522,15432,30%
15522,3727,30%
15522,15622,30%
15522,3801,30%
15522,3801,30%
15522,5853,30%
3615,3615,30%
3615,3795,30%
3615,3795,30%
3795,3615,30%
3795,3615,30%
3795,20820,30%
15513,3615,30%
15513,20820,30%
15513,21012,30%
3117,3619,30%
3117,3625,30%
3117,21435,30%
15425,3619,30%
15425,21019,30%
3824,3623,30%
3824,21414,30%
3824,21270,30%
3632,3624,30%
3554,3624,30%
3554,7409,30%
3554,21119,30%
3683,3624,30%
3683,15325,30%
3683,3683,30%
3683,3783,30%
3683,3788,30%
3683,20833,30%
3683,15328,30%
3788,3624,30%
3788,15325,30%
3788,3683,30%
3788,15328,30%
3788,9550,30%
3788,13083,30%
3670,3624,30%
3670,3670,30%
3670,3734,30%
3670,8269,30%
3670,20887,30%
3670,20921,30%
3762,3624,30%
3762,3631,30%
3762,15459,30%
3762,3652,30%
3762,3737,30%
3762,3747,30%
3762,3756,30%
3762,17919,30%
3762,20814,30%
3762,17394,30%
3762,20848,30%
3762,20848,30%
3144,3624,30%
3144,3631,30%
3144,17919,30%
3144,20869,30%
3144,20869,30%
3144,17394,30%
3144,20848,30%
7353,3624,30%
7353,6091,30%
7353,6436,30%
7353,6713,30%
7353,6923,30%
7353,30000,30%
2053,3624,30%
2053,3631,30%
2053,16067,30%
2053,17455,30%
2053,17919,30%
2053,19280,30%
3760,3624,30%
3760,3632,30%
3760,17919,30%
3760,17394,30%
3760,20830,30%
15594,15682,30%
15594,15682,30%
15594,21044,30%
15594,21532,30%
15175,3628,30%
15175,15175,30%
15175,21417,30%
3568,3629,30%
3135,3629,30%
6944,3630,30%
6944,7641,30%
6944,16767,30%
6944,10994,30%
6944,11602,30%
6944,12324,30%
7286,3631,30%
3548,15660,30%
3548,15659,30%
3409,3634,30%
3409,3634,30%
3409,20939,30%
